source,target,year,cmd_code,trade_value_usd,trade_qty_kg,share_of_reporter_total,distance_km,estimated_tariff_pct,tariff_methodology,is_placeholder_estimate
Spain,Albania,2024,2709,98322134.649,224932000.0,0.0026846784698335,2008.099974861018,0.02,importer_default_high_income,True
Spain,Ghana,2024,2709,82253907.821,130716000.0,0.0022459367483734,3625.840937427934,0.02,importer_default_high_income,True
Spain,Senegal,2024,2709,77247408.569,137380000.0,0.002109234663954,3068.52291254782,0.02,importer_default_high_income,True
Spain,Malta,2024,2709,62341573.079,121151700.0,0.0017022319502951,1658.27392965308,0.0,eu_eea_uk_ch_zone,True
Spain,France,2024,2709,32335830.568,48348200.0,0.0008829274144627,801.532862166119,0.0,eu_eea_uk_ch_zone,True
Spain,Tunisia,2024,2709,12225004.357,23530600.0,0.0003338028217961,1383.531191823004,0.02,importer_default_high_income,True
Spain,"Other Europe, nes",2024,2709,11519125.484,27972900.0,0.0003145288524156,,0.02,importer_default_high_income,True
Spain,Germany,2024,2709,1111424.532,542436.0,3.034736300790449e-05,1615.3757128190225,0.0,eu_eea_uk_ch_zone,True
Spain,Portugal,2024,2709,159663.247,150860.0,4.359592915418676e-06,399.4471110348349,0.0,eu_eea_uk_ch_zone,True
Spain,Belgium,2024,2709,10732.755,5698.0,2.9305706566849645e-07,1285.4141137376864,0.0,eu_eea_uk_ch_zone,True
Spain,Colombia,2024,2709,3354.845,0.0,9.160378965816578e-08,8037.769308103558,0.02,importer_default_high_income,True
Spain,Singapore,2024,2709,1257.45,0.0,3.4334577396470053e-08,11383.38143569442,0.02,importer_default_high_income,True
Spain,Togo,2024,2709,915.686,15.0,2.5002737156836516e-08,3569.737189065305,0.02,importer_default_high_income,True
Spain,Peru,2024,2709,373.672,8.0,1.0203085772709657e-08,9128.275165780991,0.02,importer_default_high_income,True
Spain,Côte d'Ivoire,2024,2709,245.999,9.0,6.716984138497941e-09,3665.298422886699,0.02,importer_default_high_income,True
Spain,Gibraltar,2024,2709,97.997,0.0,2.675800692768599e-09,500.63022242736866,0.02,importer_default_high_income,True
Sri Lanka,United Arab Emirates,2024,2709,766316510.629,1519430000.0,0.9999521666164692,3350.5341573088494,0.06,importer_default_lower_middle_income,True
Sri Lanka,India,2024,2709,35655.516,2155.0,4.652621988630154e-05,1427.7743432069446,0.06,importer_default_lower_middle_income,True
Sri Lanka,China,2024,2709,507.881,535.0,6.627244738815366e-07,3916.949701886977,0.06,importer_default_lower_middle_income,True
Sri Lanka,"China, Hong Kong SAR",2024,2709,453.095,101.0,5.912352411162356e-07,3914.95194436449,0.06,importer_default_lower_middle_income,True
Sri Lanka,Netherlands,2024,2709,40.773,5.0,5.320392960865221e-08,8328.001114249932,0.06,importer_default_lower_middle_income,True
Sweden,Norway,2024,2709,5583489699.536,8732473000.0,0.4957553991856743,561.2811508529059,0.02,importer_default_high_income,True
Sweden,USA,2024,2709,1507807968.907,2238256149.053,0.1338775535993107,7667.460566886351,0.02,importer_default_high_income,True
Sweden,United Kingdom,2024,2709,1482132409.862,2464048298.105,0.1315978329033583,1404.0923851067605,0.0,eu_eea_uk_ch_zone,True
Sweden,Guyana,2024,2709,1049015073.082,1757959000.0,0.0931415502299169,8852.790643609876,0.02,importer_default_high_income,True
Sweden,Nigeria,2024,2709,773744275.196,1195140000.0,0.0687003867938182,5736.672212511786,0.02,importer_default_high_income,True
Sweden,Denmark,2024,2709,407251952.904,675531000.0,0.03615970752088,685.7322372670407,0.0,eu_eea_uk_ch_zone,True
Sweden,Libya,2024,2709,391760505.515,574330000.0,0.0347842292630915,3759.1805899390833,0.02,importer_default_high_income,True
Sweden,Côte d'Ivoire,2024,2709,44548935.468,67323000.0,0.0039554788268115,6188.500749854535,0.02,importer_default_high_income,True
Sweden,Germany,2024,2709,22193986.169,33822000.0,0.0019705934934648,1119.4127588273575,0.0,eu_eea_uk_ch_zone,True
Sweden,Netherlands,2024,2709,642811.604,1198000.0,5.707493708973554e-05,1210.1407247244017,0.0,eu_eea_uk_ch_zone,True
Sweden,Malaysia,2024,2709,1135.542,1788.631,1.00824234984956e-07,9232.572759496508,0.02,importer_default_high_income,True
Sweden,Jordan,2024,2709,473.143,745.263,4.2010142305160907e-08,3535.5825558846336,0.02,importer_default_high_income,True
Sweden,Peru,2024,2709,283.886,447.158,2.5206103141001585e-08,11095.02700020187,0.02,importer_default_high_income,True
Sweden,Barbados,2024,2709,189.257,298.105,1.680403916415933e-08,8085.065513705445,0.02,importer_default_high_income,True
Sweden,Iceland,2024,2709,94.629,149.053,8.402063976842249e-09,1971.1962547366916,0.0,eu_eea_uk_ch_zone,True
Switzerland,USA,2024,2709,843288063.78,1410648000.0,0.5437197282486542,8011.208432552085,0.02,importer_default_high_income,True
Switzerland,Nigeria,2024,2709,578780497.523,954938000.0,0.3731754169722542,4196.288821280673,0.02,importer_default_high_income,True
Switzerland,Libya,2024,2709,56806218.713,92994000.0,0.0366264662433592,2411.3636453932286,0.02,importer_default_high_income,True
Switzerland,Algeria,2024,2709,52071404.518,95451000.0,0.033573640052658,2165.783599986336,0.02,importer_default_high_income,True
Switzerland,Kazakhstan,2024,2709,17685973.877,28554000.0,0.0114032361220802,4308.857033531564,0.02,importer_default_high_income,True
Switzerland,France,2024,2709,2328787.031,4130000.0,0.0015015123609939,464.6557264173264,0.0,eu_eea_uk_ch_zone,True
Taiwan,Saudi Arabia,2024,2709,7560878969.0,14399200000.0,0.3166961557899979,7613.61739846916,0.02,importer_default_high_income,True
Taiwan,USA,2024,2709,7159040582.75,13345374000.0,0.2998646904675127,12241.187262270494,0.02,importer_default_high_income,True
Taiwan,Kuwait,2024,2709,3111656777.8,5991130000.0,0.130335341129986,7219.253317728134,0.02,importer_default_high_income,True
Taiwan,United Arab Emirates,2024,2709,2382550273.4,4513400000.0,0.0997958723656152,6770.206194283605,0.02,importer_default_high_income,True
Taiwan,Oman,2024,2709,1931565270.1,3733870000.0,0.0809058441758187,6616.75171920453,0.02,importer_default_high_income,True
Taiwan,Qatar,2024,2709,1146101469.5,2213130000.0,0.0480057849125871,6975.500487802216,0.02,importer_default_high_income,True
Taiwan,Iraq,2024,2709,396626113.2,765869000.0,0.016613143240538,7463.02642957299,0.02,importer_default_high_income,True
Taiwan,Chad,2024,2709,101411121.39,201260000.0,0.0042477220479583,10516.734809965825,0.02,importer_default_high_income,True
Taiwan,Norway,2024,2709,84406071.358,166897000.0,0.0035354458699859,8873.45203474003,0.02,importer_default_high_income,True
Thailand,United Arab Emirates,2024,2709,14749293229.32,151659782201.0,0.440339819508534,4986.541289046322,0.04,importer_default_upper_middle_income,True
Thailand,Saudi Arabia,2024,2709,3853704057.75,5884971600.0,0.1150522484599877,5878.750846169132,0.04,importer_default_upper_middle_income,True
Thailand,USA,2024,2709,3823625051.69,5035933961.0,0.1141542404067526,13871.489685675517,0.04,importer_default_upper_middle_income,True
Thailand,Malaysia,2024,2709,2446960744.96,3272238146.0,0.0730539583170136,1300.92308506684,0.04,importer_default_upper_middle_income,True
Thailand,Indonesia,2024,2709,1858574592.97,2463567600.0,0.0554877029080049,2333.9662896843915,0.04,importer_default_upper_middle_income,True
Thailand,Australia,2024,2709,1093095558.17,1424813006.0,0.0326343434432043,5791.355074400233,0.04,importer_default_upper_middle_income,True
Thailand,Qatar,2024,2709,1034126502.35,1651609500.0,0.0308738236004807,5260.461663435422,0.04,importer_default_upper_middle_income,True
Thailand,Nigeria,2024,2709,689788659.48,912243400.0,0.0205936250023595,9977.20927799833,0.04,importer_default_upper_middle_income,True
Thailand,Brazil,2024,2709,682582416.43,967905210.0,0.020378482777262,17103.313896901378,0.04,importer_default_upper_middle_income,True
Thailand,Libya,2024,2709,600186191.35,838883800.0,0.0179185453202057,8627.343254185544,0.04,importer_default_upper_middle_income,True
Thailand,Viet Nam,2024,2709,544369374.03,761301300.0,0.0162521354874029,807.993340049058,0.04,importer_default_upper_middle_income,True
Thailand,Brunei Darussalam,2024,2709,494717294.65,736859100.0,0.0147697737679308,1959.4592493784776,0.04,importer_default_upper_middle_income,True
Thailand,Congo,2024,2709,382536361.56,532694300.0,0.0114206145193404,9497.391876506854,0.04,importer_default_upper_middle_income,True
Thailand,Azerbaijan,2024,2709,292031669.74,379444600.0,0.0087185989690989,5791.199432372264,0.04,importer_default_upper_middle_income,True
Thailand,Gabon,2024,2709,256016338.23,330098500.0,0.0076433620523138,9966.006493266555,0.04,importer_default_upper_middle_income,True
Thailand,Angola,2024,2709,241740373.21,311642560.0,0.007217153435909,9625.534080065,0.04,importer_default_upper_middle_income,True
Thailand,Pakistan,2024,2709,119003943.64,164747000.0,0.003552860075971,3598.047099622878,0.04,importer_default_upper_middle_income,True
Thailand,Philippines,2024,2709,89837463.6,116303700.0,0.0026820954666552,2261.9533279281927,0.04,importer_default_upper_middle_income,True
Thailand,Timor-Leste,2024,2709,64154680.18,75885700.0,0.0019153365420202,3871.3415809214766,0.04,importer_default_upper_middle_income,True
Thailand,New Zealand,2024,2709,57699567.22,73615626.0,0.0017226192889614,9863.211300598176,0.04,importer_default_upper_middle_income,True
Thailand,Oman,2024,2709,54203228.54,77723400.0,0.001618236175862,4767.305807828391,0.04,importer_default_upper_middle_income,True
Thailand,Equatorial Guinea,2024,2709,50298358.45,59500000.0,0.0015016563666535,10034.8213404021,0.04,importer_default_upper_middle_income,True
Thailand,Kuwait,2024,2709,14369169.8,26638100.0,0.0004289912430272,5643.637378506067,0.04,importer_default_upper_middle_income,True
Thailand,Singapore,2024,2709,2313926.95,3395040.0,6.908223734364719e-05,1643.802018994975,0.04,importer_default_upper_middle_income,True
Thailand,Iraq,2024,2709,19333.87,1260.0,5.772122564678284e-07,6031.30756907717,0.04,importer_default_upper_middle_income,True
Thailand,Spain,2024,2709,3868.55,600.0,1.154954737338473e-07,10063.331379158684,0.04,importer_default_upper_middle_income,True
Thailand,"China, Hong Kong SAR",2024,2709,53.22,12.0,1.588881909789288e-09,1558.1059864990348,0.04,importer_default_upper_middle_income,True
Thailand,Norway,2024,2709,9.72,40.0,2.9019038262216993e-10,8613.52955838209,0.04,importer_default_upper_middle_income,True
Thailand,Myanmar,2024,2709,1.37,2.0,4.090131936135523e-11,855.7908212885948,0.04,importer_default_upper_middle_income,True
Trinidad and Tobago,USA,2024,2709,2303.662,0.0,0.8071215099310832,4527.513779448581,0.02,importer_default_high_income,True
Trinidad and Tobago,Jamaica,2024,2709,550.508,46.0,0.1928784900689167,1916.107761181302,0.02,importer_default_high_income,True
Tunisia,Azerbaijan,2024,2709,630754974.455,1030956354.596,0.9997984141067894,3421.196607033311,0.06,importer_default_lower_middle_income,True
Tunisia,Libya,2024,2709,127176.942,207868.161,0.0002015858932106,1118.302651539881,0.06,importer_default_lower_middle_income,True
USA,Canada,2024,2709,103300938691.0,236034176961.0,0.5922416722141299,2261.5437678773055,0.0,bilateral_fta_bloc,True
USA,Mexico,2024,2709,12476631428.0,26496536238.0,0.0715306284158854,1632.5233521875562,0.02,importer_default_high_income,True
USA,Saudi Arabia,2024,2709,8353719321.0,15604927482.0,0.047893279214776,12089.23975005249,0.02,importer_default_high_income,True
USA,Brazil,2024,2709,6711531852.0,12329035059.0,0.0384783419929675,7316.914682969025,0.02,importer_default_high_income,True
USA,Colombia,2024,2709,5922032113.0,12110192865.0,0.0339520070771096,4222.305262761185,0.02,importer_default_high_income,True
USA,Venezuela,2024,2709,5882011393.0,13157409636.0,0.0337225615518669,4507.990341807135,0.02,importer_default_high_income,True
USA,Iraq,2024,2709,5809551979.0,11211291294.0,0.0333071395328727,11135.861765785983,0.02,importer_default_high_income,True
USA,Guyana,2024,2709,5313278538.0,10033927935.0,0.0304619203480551,5176.510888930579,0.02,importer_default_high_income,True
USA,Nigeria,2024,2709,4457538960.0,8076089703.0,0.0255558212837424,10649.161848290529,0.02,importer_default_high_income,True
USA,Ecuador,2024,2709,3668163862.0,7054989954.0,0.0210302009557207,4690.719587975518,0.02,importer_default_high_income,True
USA,Angola,2024,2709,1695323678.0,3237821304.0,0.0097195760534788,12841.299525381752,0.02,importer_default_high_income,True
USA,United Kingdom,2024,2709,1534720185.0,2856301758.0,0.0087988091905341,6830.4035407829715,0.02,importer_default_high_income,True
USA,Libya,2024,2709,1490313297.0,2701943127.0,0.0085442170257367,10078.409580850985,0.02,importer_default_high_income,True
USA,Argentina,2024,2709,1484133058.0,2696280819.0,0.0085087846751074,9017.676743745851,0.02,importer_default_high_income,True
USA,Trinidad and Tobago,2024,2709,1327203437.0,2614738941.0,0.0076090807388345,4527.513779448581,0.02,importer_default_high_income,True
USA,United Arab Emirates,2024,2709,1203473390.0,2262157077.0,0.0068997155494474,12569.098197224845,0.02,importer_default_high_income,True
USA,Kazakhstan,2024,2709,1195170100.0,2202763740.0,0.0068521113900197,10395.988584692775,0.02,importer_default_high_income,True
USA,Ghana,2024,2709,766800333.0,1433949927.0,0.0043961953998181,9887.87913904479,0.02,importer_default_high_income,True
USA,Kuwait,2024,2709,639902520.0,1244929455.0,0.00366866887466,11694.325656851664,0.02,importer_default_high_income,True
USA,Norway,2024,2709,375415506.0,688151841.0,0.002152320297046,7186.805775647553,0.02,importer_default_high_income,True
USA,Algeria,2024,2709,334329462.0,628392963.0,0.0019167670899643,8769.586033744083,0.02,importer_default_high_income,True
USA,Cameroon,2024,2709,136876084.0,264124440.0,0.0007847336326416,11082.928672265098,0.02,importer_default_high_income,True
USA,Chad,2024,2709,78216077.0,148875993.0,0.0004484259371066,11014.947880859692,0.02,importer_default_high_income,True
USA,Guatemala,2024,2709,77023463.0,178883109.0,0.0004415884802682,2430.0136679046827,0.02,importer_default_high_income,True
USA,Senegal,2024,2709,75146730.0,158151258.0,0.0004308288540315,8276.911235499396,0.02,importer_default_high_income,True
USA,Gabon,2024,2709,64129473.0,124754898.0,0.0003676650648968,11590.697180976977,0.02,importer_default_high_income,True
USA,Peru,2024,2709,49990315.0,106179405.0,0.0002866028917575,5580.333211082557,0.02,importer_default_high_income,True
USA,Poland,2024,2709,34670.0,55014.0,1.987689466896665e-07,8279.737932917335,0.02,importer_default_high_income,True
USA,"China, Hong Kong SAR",2024,2709,20963.0,33867.0,1.2018440811812744e-07,12704.531283870774,0.02,importer_default_high_income,True
USA,Qatar,2024,2709,3020.0,159.0,1.7314168416578972e-08,12255.713848861114,0.02,importer_default_high_income,True
Uganda,Singapore,2024,2709,42485.0,508.0,0.8498936057633929,7951.122334384047,0.08,importer_default_low_income,True
Uganda,Italy,2024,2709,5019.62,720.0,0.1004152745995537,4916.277018477815,0.08,importer_default_low_income,True
Uganda,Denmark,2024,2709,2483.99,205.0,0.0496911196370533,6435.16407698558,0.08,importer_default_low_income,True
Ukraine,Latvia,2024,2709,14904.14,24371.0,1.0,1042.6800403257992,0.06,importer_default_lower_middle_income,True
United Kingdom,Norway,2024,2709,11524605033.674,19254300000.0,0.3745571209328787,900.4937074053095,0.02,importer_default_high_income,True
United Kingdom,USA,2024,2709,10712966562.098,16859900000.0,0.3481783454118443,6830.4035407829715,0.02,importer_default_high_income,True
United Kingdom,Libya,2024,2709,2689499189.911,4269110000.0,0.0874104639925545,3636.2449836286414,0.02,importer_default_high_income,True
United Kingdom,Nigeria,2024,2709,1301444336.777,2111640000.0,0.0422977830835206,5257.054540708461,0.02,importer_default_high_income,True
United Kingdom,Guyana,2024,2709,1012550087.65,1637200000.0,0.0329085330492763,7452.192640958116,0.02,importer_default_high_income,True
United Kingdom,Algeria,2024,2709,753815870.474,1135550000.0,0.0244995035693854,3067.9126606950776,0.02,importer_default_high_income,True
United Kingdom,Türkiye,2024,2709,596034109.858,926406589.0,0.0193714942519841,3382.463236009345,0.02,importer_default_high_income,True
United Kingdom,Canada,2024,2709,589037266.565,963941000.0,0.019144092317446,5807.422505518145,0.02,importer_default_high_income,True
United Kingdom,Angola,2024,2709,479605751.428,775870000.0,0.0155874972645768,7665.748767573218,0.02,importer_default_high_income,True
United Kingdom,Kazakhstan,2024,2709,297858275.184,452393000.0,0.0096805866815364,4705.0779494847,0.02,importer_default_high_income,True
United Kingdom,United Arab Emirates,2024,2709,174000800.04,285284000.0,0.0056551385936931,5836.552531666867,0.02,importer_default_high_income,True
United Kingdom,Congo,2024,2709,141579401.873,239622000.0,0.0046014221740356,6425.620808100416,0.02,importer_default_high_income,True
United Kingdom,Cameroon,2024,2709,90108953.222,139500000.0,0.0029285992873933,5518.297814793287,0.02,importer_default_high_income,True
United Kingdom,Brazil,2024,2709,85669023.022,124607000.0,0.0027842986829044,8966.771801914781,0.02,importer_default_high_income,True
United Kingdom,Equatorial Guinea,2024,2709,79415108.015,118048000.0,0.0025810423983952,6101.043614345569,0.02,importer_default_high_income,True
United Kingdom,Azerbaijan,2024,2709,57443847.405,0.0,0.0018669622114125,4059.3716535951903,0.02,importer_default_high_income,True
United Kingdom,Malaysia,2024,2709,57362069.957,89344700.0,0.001864304391436,10582.757396423933,0.02,importer_default_high_income,True
United Kingdom,Tunisia,2024,2709,56194164.781,79808000.0,0.0018263467174882,2591.033318114694,0.02,importer_default_high_income,True
United Kingdom,Liberia,2024,2709,51686364.042,90132700.0,0.0016798402765642,5469.0176347108045,0.02,importer_default_high_income,True
United Kingdom,Netherlands,2024,2709,17741945.576,30550000.0,0.0005766247116735,677.0784537060583,0.0,eu_eea_uk_ch_zone,True
United Rep. of Tanzania,South Africa,2024,2709,10085.447,9764.0,0.8477906973616343,2965.1218924720124,0.06,importer_default_lower_middle_income,True
United Rep. of Tanzania,Poland,2024,2709,1488.373,0.0,0.125113818317049,6652.1933276002865,0.06,importer_default_lower_middle_income,True
United Rep. of Tanzania,China,2024,2709,322.332,1050.0,0.0270954843213166,8596.805548752258,0.06,importer_default_lower_middle_income,True
Uruguay,Nigeria,2024,2709,432400680.0,686914000.0,0.4706481637676618,8236.926353106564,0.02,importer_default_high_income,True
Uruguay,Argentina,2024,2709,205031503.0,357724000.0,0.2231673187967091,966.1889822700264,0.02,importer_default_high_income,True
Uruguay,Kazakhstan,2024,2709,104133134.0,146518000.0,0.1133441055283998,14985.73887721173,0.02,importer_default_high_income,True
Uruguay,Azerbaijan,2024,2709,95891687.0,146768000.0,0.1043736712142389,13309.30991680913,0.02,importer_default_high_income,True
Uruguay,USA,2024,2709,81277442.0,144036000.0,0.0884667406929902,8780.552069568412,0.02,importer_default_high_income,True
Uzbekistan,Russian Federation,2024,2709,282976613.0,478662000.0,0.7712629790887429,3508.6564812377137,0.06,importer_default_lower_middle_income,True
Uzbekistan,Turkmenistan,2024,2709,49749069.0,80481900.0,0.1355928843626078,504.10075206833255,0.06,importer_default_lower_middle_income,True
Uzbekistan,Kazakhstan,2024,2709,33592896.99,59476600.0,0.0915586540316979,761.2422452369126,0.06,importer_default_lower_middle_income,True
Uzbekistan,Azerbaijan,2024,2709,547509.0,893190.0,0.0014922555540584,1436.7506102646907,0.06,importer_default_lower_middle_income,True
Uzbekistan,Iran,2024,2709,20993.0,27990.0,5.7217179710925365e-05,1386.7387415400176,0.06,importer_default_lower_middle_income,True
Uzbekistan,Iraq,2024,2709,13212.0,22000.0,3.6009783182048586e-05,2052.2496430341703,0.06,importer_default_lower_middle_income,True
